CountActive,Description,Ateco,IdProvince
513,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,93
673,ATTIVITA' IMMOBILIARI,L,93
1350,ATTIVITÀ MANIFATTURIERE,C,93
687,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,93
4936,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,93
2518,COSTRUZIONI,F,93
4,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,93
48,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,93
77,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,93
103,ISTRUZIONE,P,93
721,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,93
202,SANITA' E ASSISTENZA SOCIALE,Q,93
438,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,93
374,TRASPORTO E MAGAZZINAGGIO,H,93
11408,AGRICOLTURA SILVICOLTURA E PESCA,A,94
188,ALTRE ATTIVITÀ,X,94
10537,ALTRE ATTIVITÀ DI SERVIZI,S,94
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,94
2543,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,94
13107,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,94
14,ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,T,94
6085,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,94
17416,ATTIVITA' IMMOBILIARI,L,94
16999,ATTIVITÀ MANIFATTURIERE,C,94
10831,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,94
49623,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,94
32569,COSTRUZIONI,F,94
52,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,94
345,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,94
424,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,94
1513,ISTRUZIONE,P,94
9741,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,94
1452,SANITA' E ASSISTENZA SOCIALE,Q,94
5670,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,94
5410,TRASPORTO E MAGAZZINAGGIO,H,94
12248,AGRICOLTURA SILVICOLTURA E PESCA,A,95
39,ALTRE ATTIVITÀ,X,95
1249,ALTRE ATTIVITÀ DI SERVIZI,S,95
529,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,95
2872,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,95
690,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,95
583,ATTIVITA' IMMOBILIARI,L,95
2592,ATTIVITÀ MANIFATTURIERE,C,95
876,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,95
9863,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,95
4068,COSTRUZIONI,F,95
74,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,95
77,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,95
84,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,95
252,ISTRUZIONE,P,95
1152,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,95
598,SANITA' E ASSISTENZA SOCIALE,Q,95
593,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,95
928,TRASPORTO E MAGAZZINAGGIO,H,95
11750,AGRICOLTURA SILVICOLTURA E PESCA,A,96
29,ALTRE ATTIVITÀ,X,96
1851,ALTRE ATTIVITÀ DI SERVIZI,S,96
422,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,96
4583,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,96
976,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,96
2424,ATTIVITA' IMMOBILIARI,L,96
3439,ATTIVITÀ MANIFATTURIERE,C,96
1935,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,96
7480,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,96
6938,COSTRUZIONI,F,96
61,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,96
80,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,96
328,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,96
301,ISTRUZIONE,P,96
1435,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,96
217,SANITA' E ASSISTENZA SOCIALE,Q,96
1228,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,96
1200,TRASPORTO E MAGAZZINAGGIO,H,96
13973,AGRICOLTURA SILVICOLTURA E PESCA,A,97
50,ALTRE ATTIVITÀ,X,97
3479,ALTRE ATTIVITÀ DI SERVIZI,S,97
2,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,97
862,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,97
4365,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,97
2455,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,97
6245,ATTIVITA' IMMOBILIARI,L,97
9690,ATTIVITÀ MANIFATTURIERE,C,97
3609,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,97
16246,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,97
11806,COSTRUZIONI,F,97
31,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,97
112,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,97
164,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,97
369,ISTRUZIONE,P,97
2253,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,97
446,SANITA' E ASSISTENZA SOCIALE,Q,97
1691,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,97
1615,TRASPORTO E MAGAZZINAGGIO,H,97
440,AGRICOLTURA SILVICOLTURA E PESCA,A,98
10,ALTRE ATTIVITÀ,X,98
843,ALTRE ATTIVITÀ DI SERVIZI,S,98
262,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,98
1532,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,98
408,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,98
798,ATTIVITA' IMMOBILIARI,L,98
859,ATTIVITÀ MANIFATTURIERE,C,98
748,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,98
3134,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,98
2734,COSTRUZIONI,F,98
7,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,98
25,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,98
20,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,98
100,ISTRUZIONE,P,98
584,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,98
171,SANITA' E ASSISTENZA SOCIALE,Q,98
504,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,98
669,TRASPORTO E MAGAZZINAGGIO,H,98
6866,AGRICOLTURA SILVICOLTURA E PESCA,A,99
25,ALTRE ATTIVITÀ,X,99
2341,ALTRE ATTIVITÀ DI SERVIZI,S,99
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,99
551,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,99
3740,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,99
994,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,99
2470,ATTIVITA' IMMOBILIARI,L,99
4212,ATTIVITÀ MANIFATTURIERE,C,99
1898,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,99
8376,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,99
6440,COSTRUZIONI,F,99
26,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,99
72,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,99
146,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,99
195,ISTRUZIONE,P,99
1186,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,99
224,SANITA' E ASSISTENZA SOCIALE,Q,99
1093,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,99
788,TRASPORTO E MAGAZZINAGGIO,H,99
1612,AGRICOLTURA SILVICOLTURA E PESCA,A,100
75,ALTRE ATTIVITÀ,X,100
3600,ALTRE ATTIVITÀ DI SERVIZI,S,100
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,100
683,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,100
4010,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,100
1917,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,100
5738,ATTIVITA' IMMOBILIARI,L,100
7575,ATTIVITÀ MANIFATTURIERE,C,100
2604,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,100
13194,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,100
10680,COSTRUZIONI,F,100
16,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,100
111,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,100
89,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,100
446,ISTRUZIONE,P,100
2809,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,100
634,SANITA' E ASSISTENZA SOCIALE,Q,100
1411,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,100
1349,TRASPORTO E MAGAZZINAGGIO,H,100
6844,AGRICOLTURA SILVICOLTURA E PESCA,A,101
57,ALTRE ATTIVITÀ,X,101
3039,ALTRE ATTIVITÀ DI SERVIZI,S,101
882,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,101
7155,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,101
1544,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,101
4987,ATTIVITA' IMMOBILIARI,L,101
5780,ATTIVITÀ MANIFATTURIERE,C,101
2841,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,101
15701,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,101
10323,COSTRUZIONI,F,101
4,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,101
110,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,101
88,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,101
303,ISTRUZIONE,P,101
2415,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,101
381,SANITA' E ASSISTENZA SOCIALE,Q,101
1464,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,101
3016,TRASPORTO E MAGAZZINAGGIO,H,101
636,AGRICOLTURA SILVICOLTURA E PESCA,A,102
3,ALTRE ATTIVITÀ,X,102
651,ALTRE ATTIVITÀ DI SERVIZI,S,102
158,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,102
1421,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,102
291,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,102
640,ATTIVITA' IMMOBILIARI,L,102
1176,ATTIVITÀ MANIFATTURIERE,C,102
322,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,102
2732,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,102
1963,COSTRUZIONI,F,102
19,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,102
31,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,102
69,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,102
58,ISTRUZIONE,P,102
404,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,102
64,SANITA' E ASSISTENZA SOCIALE,Q,102
206,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,102
277,TRASPORTO E MAGAZZINAGGIO,H,102
2073,AGRICOLTURA SILVICOLTURA E PESCA,A,103
5,ALTRE ATTIVITÀ,X,103
766,ALTRE ATTIVITÀ DI SERVIZI,S,103
188,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,103
990,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,103
378,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,103
606,ATTIVITA' IMMOBILIARI,L,103
1322,ATTIVITÀ MANIFATTURIERE,C,103
372,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,103
3449,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,103
2235,COSTRUZIONI,F,103
7,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,103
21,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,103
43,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,103
47,ISTRUZIONE,P,103
398,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,103
81,SANITA' E ASSISTENZA SOCIALE,Q,103
212,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,103
216,TRASPORTO E MAGAZZINAGGIO,H,103
14748,AGRICOLTURA SILVICOLTURA E PESCA,A,104
47,ALTRE ATTIVITÀ,X,104
3920,ALTRE ATTIVITÀ DI SERVIZI,S,104
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,104
956,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,104
6280,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,104
1,ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,T,104
2160,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,104
5646,ATTIVITA' IMMOBILIARI,L,104
7936,ATTIVITÀ MANIFATTURIERE,C,104
4011,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,104
17484,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,104
12509,COSTRUZIONI,F,104
60,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,104
147,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,104
174,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,104
502,ISTRUZIONE,P,104
2815,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,104
537,SANITA' E ASSISTENZA SOCIALE,Q,104
1783,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,104
2823,TRASPORTO E MAGAZZINAGGIO,H,104
2818,AGRICOLTURA SILVICOLTURA E PESCA,A,105
15,ALTRE ATTIVITÀ,X,105
472,ALTRE ATTIVITÀ DI SERVIZI,S,105
144,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,105
1247,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,105
220,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,105
148,ATTIVITA' IMMOBILIARI,L,105
889,ATTIVITÀ MANIFATTURIERE,C,105
301,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,105
3605,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,105
1527,COSTRUZIONI,F,105
7,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,105
23,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,105
32,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,105
80,ISTRUZIONE,P,105
310,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,105
80,SANITA' E ASSISTENZA SOCIALE,Q,105
151,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,105
313,TRASPORTO E MAGAZZINAGGIO,H,105
7841,AGRICOLTURA SILVICOLTURA E PESCA,A,106
47,ALTRE ATTIVITÀ,X,106
3395,ALTRE ATTIVITÀ DI SERVIZI,S,106
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,106
739,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,106
4269,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,106
2185,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,106
5921,ATTIVITA' IMMOBILIARI,L,106
11168,ATTIVITÀ MANIFATTURIERE,C,106
3510,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,106
15495,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,106
10451,COSTRUZIONI,F,106
67,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,106
134,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,106
174,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,106
333,ISTRUZIONE,P,106
2119,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,106
444,SANITA' E ASSISTENZA SOCIALE,Q,106
1806,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,106
1609,TRASPORTO E MAGAZZINAGGIO,H,106
11135,AGRICOLTURA SILVICOLTURA E PESCA,A,107
18,ALTRE ATTIVITÀ,X,107
1299,ALTRE ATTIVITÀ DI SERVIZI,S,107
368,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,107
1987,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,107
520,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,107
899,ATTIVITA' IMMOBILIARI,L,107
1684,ATTIVITÀ MANIFATTURIERE,C,107
744,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,107
6779,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,107
4676,COSTRUZIONI,F,107
34,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,107
50,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,107
37,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,107
154,ISTRUZIONE,P,107
887,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,107
187,SANITA' E ASSISTENZA SOCIALE,Q,107
520,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,107
430,TRASPORTO E MAGAZZINAGGIO,H,107
